Date,Team,xG,xA,xPTS,match_or_not
09/08/2019,Liverpool,2.23,0.84,2.39,1
09/08/2019,Norwich,0.84,2.23,0.44,1
10/08/2019,Manchester City,3.18,1.20,2.63,1
10/08/2019,Burnley,0.91,1.09,1.14,1
10/08/2019,Brighton,0.86,0.67,1.55,1
10/08/2019,Tottenham,2.57,0.64,2.59,1
10/08/2019,Bournemouth,1.34,1.60,1.02,1
10/08/2019,Sheffield United,1.60,1.34,1.59,1
10/08/2019,Everton,1.22,0.87,1.63,1
10/08/2019,Crystal Palace,0.87,1.22,1.05,1
10/08/2019,Aston Villa,0.64,2.57,0.28,1
10/08/2019,Southampton,1.09,0.91,1.51,1
10/08/2019,Watford,0.67,0.86,1.09,1
10/08/2019,West Ham,1.20,3.18,0.25,1
11/08/2019,Manchester United,2.37,1.10,2.32,1
11/08/2019,Arsenal,1.13,0.38,2.07,1
11/08/2019,Leicester,0.54,0.81,1.03,1
11/08/2019,Wolverhampton Wanderers,0.81,0.54,1.58,1
11/08/2019,Newcastle United,0.38,1.13,0.62,1
11/08/2019,Chelsea,1.10,2.37,0.50,1
17/08/2019,Norwich,2.10,0.92,2.24,1
17/08/2019,Bournemouth,1.63,1.65,1.36,1
17/08/2019,Arsenal,1.16,1.39,1.15,1
17/08/2019,Liverpool,1.52,2.14,0.95,1
17/08/2019,Everton,0.83,1.17,1.02,1
17/08/2019,Tottenham,0.07,3.20,0.04,1
17/08/2019,Manchester City,3.20,0.07,2.93,1
17/08/2019,West Ham,1.01,2.40,0.49,1
17/08/2019,Brighton,2.40,1.01,2.33,1
17/08/2019,Aston Villa,1.65,1.63,1.37,1
17/08/2019,Southampton,2.14,1.52,1.83,1
17/08/2019,Burnley,1.39,1.16,1.56,1
17/08/2019,Watford,1.17,0.83,1.66,1
17/08/2019,Newcastle United,0.92,2.10,0.56,1
18/08/2019,Sheffield United,1.85,0.24,2.64,1
18/08/2019,Leicester,0.95,1.23,1.08,1
18/08/2019,Chelsea,1.23,0.95,1.62,1
18/08/2019,Crystal Palace,0.24,1.85,0.22,1
19/08/2019,Manchester United,1.14,0.31,2.30,1
19/08/2019,Wolverhampton Wanderers,0.31,1.14,0.44,1
23/08/2019,Aston Villa,0.86,1.26,0.97,1
23/08/2019,Everton,1.26,0.86,1.72,1
24/08/2019,West Ham,3.46,2.29,2.18,1
24/08/2019,Liverpool,2.79,0.99,2.52,1
24/08/2019,Southampton,2.08,1.00,2.22,1
24/08/2019,Chelsea,1.89,1.08,1.95,1
24/08/2019,Leicester,0.70,0.65,1.32,1
24/08/2019,Crystal Palace,0.68,2.24,0.35,1
24/08/2019,Norwich,1.08,1.89,0.79,1
24/08/2019,Manchester United,2.24,0.68,2.49,1
24/08/2019,Sheffield United,0.65,0.70,1.28,1
24/08/2019,Arsenal,0.99,2.79,0.34,1
24/08/2019,Watford,2.29,3.46,0.64,1
24/08/2019,Brighton,1.00,2.08,0.57,1
25/08/2019,Manchester City,3.13,1.89,2.17,1
25/08/2019,Newcastle United,0.51,1.26,0.68,1
25/08/2019,Burnley,1.23,1.33,1.22,1
25/08/2019,Wolverhampton Wanderers,1.33,1.23,1.47,1
25/08/2019,Tottenham,1.26,0.51,2.05,1
25/08/2019,Bournemouth,1.89,3.13,0.66,1
31/08/2019,Manchester City,2.31,0.86,2.38,1
31/08/2019,Liverpool,1.20,0.62,1.83,1
31/08/2019,Leicester,2.24,0.55,2.60,1
31/08/2019,West Ham,2.21,1.17,2.12,1
31/08/2019,Crystal Palace,1.41,0.30,2.28,1
31/08/2019,Chelsea,2.31,1.05,2.28,1
31/08/2019,Sheffield United,1.05,2.31,0.53,1
31/08/2019,Southampton,0.77,1.90,0.58,1
31/08/2019,Newcastle United,1.04,1.11,1.30,1
31/08/2019,Manchester United,1.90,0.77,2.20,1
31/08/2019,Watford,1.11,1.04,1.39,1
31/08/2019,Aston Villa,0.30,1.41,0.48,1
31/08/2019,Bournemouth,0.55,2.24,0.26,1
31/08/2019,Norwich,1.17,2.21,0.66,1
31/08/2019,Burnley,0.62,1.20,0.85,1
31/08/2019,Brighton,0.86,2.31,0.44,1
01/09/2019,Everton,1.49,2.00,0.98,1
01/09/2019,Tottenham,1.96,1.93,1.45,1
01/09/2019,Arsenal,1.93,1.96,1.29,1
01/09/2019,Wolverhampton Wanderers,2.00,1.49,1.77,1
14/09/2019,Tottenham,1.05,0.58,1.80,1
14/09/2019,Chelsea,3.07,1.49,2.43,1
14/09/2019,Liverpool,2.93,0.29,2.88,1
14/09/2019,Norwich,1.74,2.34,0.99,1
14/09/2019,Southampton,1.58,1.88,1.17,1
14/09/2019,Manchester United,1.10,0.46,2.07,1
14/09/2019,Burnley,0.34,1.69,0.33,1
14/09/2019,Brighton,1.69,0.34,2.48,1
14/09/2019,Manchester City,2.34,1.74,1.76,1
14/09/2019,Leicester,0.46,1.10,0.63,1
14/09/2019,Sheffield United,1.88,1.58,1.58,1
14/09/2019,Newcastle United,0.29,2.93,0.07,1
14/09/2019,Wolverhampton Wanderers,1.49,3.07,0.41,1
14/09/2019,Crystal Palace,0.58,1.05,0.87,1
15/09/2019,Bournemouth,1.42,1.51,1.29,1
15/09/2019,Arsenal,1.01,2.83,0.31,1
15/09/2019,Watford,2.83,1.01,2.56,1
15/09/2019,Everton,1.51,1.42,1.43,1
16/09/2019,Aston Villa,1.41,0.54,2.16,1
16/09/2019,West Ham,0.54,1.41,0.59,1
20/09/2019,Bournemouth,1.30,2.18,0.73,1
20/09/2019,Southampton,2.18,1.30,2.03,1
21/09/2019,Manchester City,6.63,0.34,3.00,1
21/09/2019,Burnley,2.39,0.80,2.52,1
21/09/2019,Sheffield United,0.51,1.26,0.70,1
21/09/2019,Leicester,1.29,1.34,1.31,1
21/09/2019,Newcastle United,1.10,1.22,1.27,1
21/09/2019,Brighton,1.22,1.10,1.43,1
21/09/2019,Tottenham,1.34,1.29,1.41,1
21/09/2019,Everton,1.26,0.51,1.99,1
21/09/2019,Norwich,0.80,2.39,0.34,1
21/09/2019,Watford,0.34,6.63,0.00,1
22/09/2019,West Ham,0.51,1.28,0.63,1
22/09/2019,Arsenal,2.53,1.72,1.94,1
22/09/2019,Liverpool,1.03,1.23,1.17,1
22/09/2019,Crystal Palace,0.98,1.76,0.76,1
22/09/2019,Wolverhampton Wanderers,1.76,0.98,1.99,1
22/09/2019,Aston Villa,1.72,2.53,0.84,1
22/09/2019,Chelsea,1.23,1.03,1.52,1
22/09/2019,Manchester United,1.28,0.51,2.10,1
28/09/2019,Manchester City,3.11,2.36,1.85,1
28/09/2019,Crystal Palace,1.80,0.71,2.25,1
28/09/2019,Chelsea,4.26,0.62,2.94,1
28/09/2019,Wolverhampton Wanderers,1.16,1.07,1.43,1
28/09/2019,Tottenham,1.19,1.16,1.38,1
28/09/2019,Liverpool,1.97,1.17,1.98,1
28/09/2019,Aston Villa,0.91,1.67,0.77,1
28/09/2019,Bournemouth,2.32,1.30,2.08,1
28/09/2019,West Ham,1.30,2.32,0.72,1
28/09/2019,Burnley,1.67,0.91,1.99,1
28/09/2019,Southampton,1.16,1.19,1.31,1
28/09/2019,Sheffield United,1.17,1.97,0.78,1
28/09/2019,Everton,2.36,3.11,0.94,1
28/09/2019,Norwich,0.71,1.80,0.53,1
28/09/2019,Watford,1.07,1.16,1.19,1
28/09/2019,Brighton,0.62,4.26,0.04,1
29/09/2019,Leicester,1.82,0.05,2.78,1
29/09/2019,Newcastle United,0.05,1.82,0.12,1
30/09/2019,Arsenal,1.70,1.13,1.82,1
30/09/2019,Manchester United,1.13,1.70,0.92,1
05/10/2019,Aston Villa,3.68,1.85,2.47,1
05/10/2019,Brighton,2.60,0.48,2.83,1
05/10/2019,Crystal Palace,2.07,1.24,2.11,1
05/10/2019,Liverpool,3.75,0.10,2.98,1
05/10/2019,Burnley,0.56,1.31,0.68,1
05/10/2019,Watford,1.44,0.35,2.39,1
05/10/2019,Sheffield United,0.35,1.44,0.40,1
05/10/2019,Leicester,0.10,3.75,0.01,1
05/10/2019,West Ham,1.24,2.07,0.66,1
05/10/2019,Everton,1.31,0.56,2.05,1
05/10/2019,Tottenham,0.48,2.60,0.11,1
05/10/2019,Norwich,1.85,3.68,0.40,1
06/10/2019,Chelsea,2.15,1.27,2.02,1
06/10/2019,Wolverhampton Wanderers,1.19,1.62,1.04,1
06/10/2019,Arsenal,1.24,0.68,1.88,1
06/10/2019,Newcastle United,0.65,0.97,1.03,1
06/10/2019,Bournemouth,0.68,1.24,0.81,1
06/10/2019,Manchester United,0.97,0.65,1.62,1
06/10/2019,Manchester City,1.62,1.19,1.69,1
06/10/2019,Southampton,1.27,2.15,0.75,1
19/10/2019,Everton,2.23,0.46,2.62,1
19/10/2019,Manchester City,4.02,0.62,2.92,1
19/10/2019,Aston Villa,2.97,1.32,2.41,1
19/10/2019,Leicester,0.83,1.80,0.61,1
19/10/2019,Chelsea,2.30,0.20,2.77,1
19/10/2019,Southampton,1.38,0.89,1.73,1
19/10/2019,Tottenham,0.89,0.85,1.40,1
19/10/2019,Watford,0.85,0.89,1.25,1
19/10/2019,Wolverhampton Wanderers,0.89,1.38,0.94,1
19/10/2019,Bournemouth,0.68,0.40,1.58,1
19/10/2019,Norwich,0.40,0.68,0.99,1
19/10/2019,Burnley,1.80,0.83,2.17,1
19/10/2019,Brighton,1.32,2.97,0.44,1
19/10/2019,Newcastle United,0.20,2.30,0.13,1
19/10/2019,Crystal Palace,0.62,4.02,0.05,1
19/10/2019,West Ham,0.46,2.23,0.25,1
20/10/2019,Liverpool,1.03,0.79,1.52,1
20/10/2019,Manchester United,0.79,1.03,1.10,1
21/10/2019,Sheffield United,0.90,0.95,1.27,1
21/10/2019,Arsenal,0.95,0.90,1.33,1
25/10/2019,Leicester,4.38,0.46,2.96,1
25/10/2019,Southampton,0.46,4.38,0.02,1
26/10/2019,Manchester City,3.19,0.98,2.66,1
26/10/2019,Chelsea,0.99,2.23,0.49,1
26/10/2019,Brighton,1.15,1.05,1.47,1
26/10/2019,West Ham,2.34,1.16,2.30,1
26/10/2019,Sheffield United,1.16,2.34,0.50,1
26/10/2019,Bournemouth,0.90,0.67,1.50,1
26/10/2019,Watford,0.67,0.90,1.14,1
26/10/2019,Everton,1.05,1.15,1.18,1
26/10/2019,Burnley,2.23,0.99,2.33,1
26/10/2019,Aston Villa,0.98,3.19,0.24,1
27/10/2019,Manchester United,4.51,0.89,2.93,1
27/10/2019,Liverpool,2.19,1.35,2.01,1
27/10/2019,Crystal Palace,1.78,1.54,1.60,1
27/10/2019,Arsenal,1.54,1.78,1.10,1
27/10/2019,Newcastle United,0.60,1.93,0.41,1
27/10/2019,Wolverhampton Wanderers,1.93,0.60,2.41,1
27/10/2019,Tottenham,1.35,2.19,0.75,1
27/10/2019,Norwich,0.89,4.51,0.05,1
02/11/2019,Sheffield United,2.58,0.72,2.62,1
02/11/2019,Brighton,2.65,0.46,2.73,1
02/11/2019,Newcastle United,1.93,1.54,1.67,1
02/11/2019,Chelsea,2.18,1.47,1.88,1
02/11/2019,Liverpool,2.39,0.74,2.47,1
02/11/2019,Manchester City,3.36,0.89,2.81,1
02/11/2019,Bournemouth,1.87,0.64,2.38,1
02/11/2019,Arsenal,1.03,1.51,0.98,1
02/11/2019,Wolverhampton Wanderers,1.51,1.03,1.74,1
02/11/2019,West Ham,1.54,1.93,1.07,1
02/11/2019,Aston Villa,0.74,2.39,0.38,1
02/11/2019,Southampton,0.89,3.36,0.12,1
02/11/2019,Watford,1.47,2.18,0.86,1
02/11/2019,Manchester United,0.64,1.87,0.43,1
02/11/2019,Norwich,0.46,2.65,0.18,1
02/11/2019,Burnley,0.72,2.58,0.26,1
03/11/2019,Leicester,0.98,0.44,1.83,1
03/11/2019,Everton,1.16,0.24,2.26,1
03/11/2019,Tottenham,0.24,1.16,0.46,1
03/11/2019,Crystal Palace,0.44,0.98,0.82,1
08/11/2019,Watford,1.36,0.62,1.96,1
08/11/2019,Norwich,0.62,1.36,0.76,1
09/11/2019,Burnley,2.42,0.47,2.68,1
09/11/2019,Leicester,1.37,0.96,1.64,1
09/11/2019,Chelsea,3.29,0.48,2.88,1
09/11/2019,Everton,2.09,0.74,2.36,1
09/11/2019,Newcastle United,2.33,1.92,1.67,1
09/11/2019,Tottenham,1.51,0.92,1.84,1
09/11/2019,Sheffield United,0.92,1.51,0.89,1
09/11/2019,Bournemouth,1.92,2.33,1.08,1
09/11/2019,Southampton,0.74,2.09,0.44,1
09/11/2019,Crystal Palace,0.48,3.29,0.08,1
09/11/2019,Arsenal,0.96,1.37,1.05,1
09/11/2019,West Ham,0.47,2.42,0.21,1
10/11/2019,Liverpool,1.33,1.48,1.23,1
10/11/2019,Manchester United,3.65,1.13,2.73,1
10/11/2019,Wolverhampton Wanderers,2.10,0.47,2.53,1
10/11/2019,Aston Villa,0.47,2.10,0.32,1
10/11/2019,Manchester City,1.48,1.33,1.49,1
10/11/2019,Brighton,1.13,3.65,0.18,1
23/11/2019,Burnley,2.66,0.90,2.61,1
23/11/2019,Leicester,3.51,0.78,2.84,1
23/11/2019,Norwich,1.81,0.81,2.15,1
23/11/2019,Tottenham,2.21,0.66,2.51,1
23/11/2019,Liverpool,1.64,1.02,1.88,1
23/11/2019,Manchester City,1.24,0.82,1.70,1
23/11/2019,Wolverhampton Wanderers,1.28,0.85,1.73,1
23/11/2019,Southampton,2.60,1.61,2.08,1
23/11/2019,Arsenal,1.61,2.60,0.71,1
23/11/2019,West Ham,0.66,2.21,0.34,1
23/11/2019,Bournemouth,0.85,1.28,0.94,1
23/11/2019,Crystal Palace,1.02,1.64,0.86,1
23/11/2019,Chelsea,0.82,1.24,1.00,1
23/11/2019,Everton,0.81,1.81,0.64,1
23/11/2019,Brighton,0.78,3.51,0.11,1
23/11/2019,Watford,0.90,2.66,0.28,1
24/11/2019,Manchester United,1.33,1.56,1.13,1
24/11/2019,Sheffield United,1.56,1.33,1.56,1
25/11/2019,Aston Villa,2.70,0.70,2.66,1
25/11/2019,Newcastle United,0.70,2.70,0.23,1
30/11/2019,Crystal Palace,0.94,1.85,0.66,1
30/11/2019,Tottenham,2.93,1.03,2.54,1
30/11/2019,Southampton,1.97,0.50,2.62,1
30/11/2019,Liverpool,1.37,0.87,1.79,1
30/11/2019,West Ham,1.12,2.73,0.39,1
30/11/2019,Newcastle United,0.21,2.44,0.13,1
30/11/2019,Manchester City,2.44,0.21,2.79,1
30/11/2019,Bournemouth,1.03,2.93,0.33,1
30/11/2019,Watford,0.50,1.97,0.23,1
30/11/2019,Brighton,0.87,1.37,0.93,1
30/11/2019,Chelsea,2.73,1.12,2.45,1
30/11/2019,Burnley,1.85,0.94,2.10,1
01/12/2019,Leicester,2.24,1.25,2.08,1
01/12/2019,Aston Villa,1.30,1.85,0.94,1
01/12/2019,Norwich,0.81,1.96,0.50,1
01/12/2019,Arsenal,1.96,0.81,2.31,1
01/12/2019,Manchester United,1.85,1.30,1.78,1
01/12/2019,Wolverhampton Wanderers,1.27,1.47,1.22,1
01/12/2019,Sheffield United,1.47,1.27,1.51,1
01/12/2019,Everton,1.25,2.24,0.70,1
03/12/2019,Manchester City,2.56,0.49,2.75,1
03/12/2019,Crystal Palace,0.38,0.34,1.27,1
03/12/2019,Bournemouth,0.34,0.38,1.19,1
03/12/2019,Burnley,0.49,2.56,0.16,1
04/12/2019,Liverpool,2.41,1.76,1.83,1
04/12/2019,Leicester,2.29,0.20,2.83,1
04/12/2019,Wolverhampton Wanderers,1.82,0.50,2.40,1
04/12/2019,Southampton,2.00,0.90,2.27,1
04/12/2019,Chelsea,1.98,0.86,2.17,1
04/12/2019,Manchester United,1.48,0.54,2.22,1
04/12/2019,Aston Villa,0.86,1.98,0.61,1
04/12/2019,Norwich,0.90,2.00,0.52,1
04/12/2019,Tottenham,0.54,1.48,0.53,1
04/12/2019,West Ham,0.50,1.82,0.40,1
04/12/2019,Watford,0.20,2.29,0.10,1
04/12/2019,Everton,1.76,2.41,0.94,1
05/12/2019,Newcastle United,0.53,1.09,0.82,1
05/12/2019,Brighton,1.53,0.97,1.80,1
05/12/2019,Arsenal,0.97,1.53,0.94,1
05/12/2019,Sheffield United,1.09,0.53,1.85,1
07/12/2019,Tottenham,2.40,1.09,2.36,1
07/12/2019,Liverpool,3.04,0.15,2.91,1
07/12/2019,Everton,2.04,1.26,1.96,1
07/12/2019,Manchester United,1.63,2.07,1.10,1
07/12/2019,Crystal Palace,0.21,1.57,0.26,1
07/12/2019,Watford,1.57,0.21,2.57,1
07/12/2019,Manchester City,2.07,1.63,1.66,1
07/12/2019,Chelsea,1.26,2.04,0.81,1
07/12/2019,Bournemouth,0.15,3.04,0.05,1
07/12/2019,Burnley,1.09,2.40,0.45,1
08/12/2019,Leicester,4.03,1.24,2.80,1
08/12/2019,Newcastle United,1.10,1.89,0.76,1
08/12/2019,Sheffield United,0.71,0.59,1.45,1
08/12/2019,Brighton,0.95,1.87,0.67,1
08/12/2019,Wolverhampton Wanderers,1.87,0.95,2.10,1
08/12/2019,Southampton,1.89,1.10,1.98,1
08/12/2019,Norwich,0.59,0.71,1.15,1
08/12/2019,Aston Villa,1.24,4.03,0.13,1
09/12/2019,Arsenal,1.79,0.52,2.41,1
09/12/2019,West Ham,0.52,1.79,0.41,1
14/12/2019,Liverpool,1.57,1.01,1.82,1
14/12/2019,Sheffield United,1.89,0.97,2.15,1
14/12/2019,Bournemouth,1.21,2.02,0.84,1
14/12/2019,West Ham,0.90,0.81,1.38,1
14/12/2019,Burnley,1.44,1.09,1.66,1
14/12/2019,Leicester,1.06,1.16,1.22,1
14/12/2019,Norwich,1.16,1.06,1.48,1
14/12/2019,Southampton,0.81,0.90,1.28,1
14/12/2019,Chelsea,2.02,1.21,1.93,1
14/12/2019,Newcastle United,1.09,1.44,1.00,1
14/12/2019,Aston Villa,0.97,1.89,0.59,1
14/12/2019,Watford,1.01,1.57,0.92,1
15/12/2019,Manchester City,1.70,0.28,2.52,1
15/12/2019,Tottenham,0.99,0.72,1.60,1
15/12/2019,Everton,0.28,1.48,0.40,1
15/12/2019,Manchester United,1.48,0.28,2.38,1
15/12/2019,Wolverhampton Wanderers,0.72,0.99,1.06,1
15/12/2019,Arsenal,0.28,1.70,0.30,1
16/12/2019,Crystal Palace,0.48,2.48,0.15,1
16/12/2019,Brighton,2.48,0.48,2.77,1
21/12/2019,Southampton,2.63,0.92,2.52,1
21/12/2019,Manchester City,3.59,1.01,2.78,1
21/12/2019,Wolverhampton Wanderers,1.65,1.27,1.68,1
21/12/2019,Newcastle United,0.71,0.99,1.12,1
21/12/2019,Burnley,0.14,0.14,1.12,1
21/12/2019,Sheffield United,1.66,0.43,2.42,1
21/12/2019,Everton,0.49,0.88,0.84,1
21/12/2019,Arsenal,0.88,0.49,1.80,1
21/12/2019,Norwich,1.27,1.65,1.05,1
21/12/2019,Bournemouth,0.14,0.14,1.11,1
21/12/2019,Crystal Palace,0.99,0.71,1.52,1
21/12/2019,Brighton,0.43,1.66,0.39,1
21/12/2019,Aston Villa,0.92,2.63,0.34,1
21/12/2019,Leicester,1.01,3.59,0.15,1
22/12/2019,Chelsea,1.49,0.28,2.49,1
22/12/2019,Watford,1.59,1.53,1.42,1
22/12/2019,Tottenham,0.28,1.49,0.31,1
22/12/2019,Manchester United,1.53,1.59,1.30,1
26/12/2019,Liverpool,3.77,0.12,2.98,1
26/12/2019,Manchester United,2.00,1.05,2.07,1
26/12/2019,Southampton,0.98,0.86,1.47,1
26/12/2019,Crystal Palace,2.14,0.80,2.37,1
26/12/2019,Tottenham,1.03,1.09,1.27,1
26/12/2019,Aston Villa,0.65,1.45,0.74,1
26/12/2019,Everton,1.48,0.57,2.14,1
26/12/2019,Bournemouth,1.55,1.42,1.50,1
26/12/2019,Arsenal,1.42,1.55,1.23,1
26/12/2019,Watford,0.60,2.04,0.32,1
26/12/2019,Sheffield United,2.04,0.60,2.51,1
26/12/2019,West Ham,0.80,2.14,0.45,1
26/12/2019,Brighton,1.09,1.03,1.42,1
26/12/2019,Norwich,1.45,0.65,2.01,1
26/12/2019,Burnley,0.57,1.48,0.59,1
26/12/2019,Chelsea,0.86,0.98,1.19,1
26/12/2019,Newcastle United,1.05,2.00,0.69,1
26/12/2019,Leicester,0.12,3.77,0.01,1
27/12/2019,Wolverhampton Wanderers,2.39,1.52,2.07,1
27/12/2019,Manchester City,1.52,2.39,0.69,1
28/12/2019,Watford,3.25,0.61,2.84,1
