Date,Team,xG,xA,xPTS,match_or_not
28/12/2019,Manchester United,2.11,0.39,2.68,1
28/12/2019,Brighton,1.06,0.50,1.87,1
28/12/2019,Everton,2.83,1.63,2.17,1
28/12/2019,Leicester,2.62,0.78,2.62,1
28/12/2019,Norwich,0.27,1.82,0.22,1
28/12/2019,Tottenham,1.82,0.27,2.64,1
28/12/2019,Southampton,1.48,0.14,2.53,1
28/12/2019,Crystal Palace,0.14,1.48,0.28,1
28/12/2019,West Ham,0.78,2.62,0.27,1
28/12/2019,Newcastle United,1.63,2.83,0.65,1
28/12/2019,Bournemouth,0.50,1.06,0.80,1
28/12/2019,Burnley,0.39,2.11,0.20,1
28/12/2019,Aston Villa,0.61,3.25,0.11,1
29/12/2019,Manchester City,1.09,1.23,1.21,1
29/12/2019,Chelsea,1.50,0.79,1.97,1
29/12/2019,Liverpool,1.49,0.36,2.35,1
29/12/2019,Arsenal,0.79,1.50,0.76,1
29/12/2019,Wolverhampton Wanderers,0.36,1.49,0.42,1
29/12/2019,Sheffield United,1.23,1.09,1.49,1
01/01/2020,West Ham,2.33,0.72,2.57,1
01/01/2020,Leicester,2.44,0.78,2.58,1
01/01/2020,Arsenal,1.91,0.72,2.34,1
01/01/2020,Aston Villa,1.75,2.34,0.94,1
01/01/2020,Manchester City,1.80,0.85,2.08,1
01/01/2020,Watford,1.07,1.23,1.23,1
01/01/2020,Southampton,1.51,1.08,1.70,1
01/01/2020,Crystal Palace,1.30,1.66,1.07,1
01/01/2020,Norwich,1.66,1.30,1.63,1
01/01/2020,Chelsea,1.57,1.57,1.33,1
01/01/2020,Brighton,1.57,1.57,1.37,1
01/01/2020,Everton,0.85,1.80,0.66,1
01/01/2020,Burnley,2.34,1.75,1.83,1
01/01/2020,Wolverhampton Wanderers,1.23,1.07,1.47,1
01/01/2020,Tottenham,1.08,1.51,1.01,1
01/01/2020,Manchester United,0.72,1.91,0.45,1
01/01/2020,Newcastle United,0.78,2.44,0.28,1
01/01/2020,Bournemouth,0.72,2.33,0.27,1
02/01/2020,Liverpool,3.05,0.63,2.86,1
02/01/2020,Sheffield United,0.63,3.05,0.08,1
10/01/2020,Sheffield United,2.03,0.90,2.22,1
10/01/2020,West Ham,0.90,2.03,0.58,1
11/01/2020,Manchester United,3.13,0.28,2.94,1
11/01/2020,Chelsea,2.88,0.72,2.73,1
11/01/2020,Southampton,2.41,0.78,2.52,1
11/01/2020,Everton,2.03,1.53,1.72,1
11/01/2020,Liverpool,1.75,1.11,1.86,1
11/01/2020,Crystal Palace,0.32,1.44,0.26,1
11/01/2020,Arsenal,1.44,0.32,2.57,1
11/01/2020,Newcastle United,0.18,2.05,0.12,1
11/01/2020,Wolverhampton Wanderers,2.05,0.18,2.79,1
11/01/2020,Leicester,0.78,2.41,0.33,1
11/01/2020,Tottenham,1.11,1.75,0.89,1
11/01/2020,Brighton,1.53,2.03,1.03,1
11/01/2020,Burnley,0.72,2.88,0.17,1
11/01/2020,Norwich,0.28,3.13,0.04,1
12/01/2020,Manchester City,3.75,1.13,2.76,1
12/01/2020,Watford,2.30,0.32,2.72,1
12/01/2020,Bournemouth,0.32,2.30,0.17,1
12/01/2020,Aston Villa,1.13,3.75,0.16,1
18/01/2020,Wolverhampton Wanderers,2.18,0.79,2.44,1
18/01/2020,Norwich,1.76,0.56,2.38,1
18/01/2020,Newcastle United,0.89,2.05,0.56,1
18/01/2020,Crystal Palace,0.59,2.47,0.25,1
18/01/2020,Manchester City,2.47,0.59,2.62,1
18/01/2020,Aston Villa,1.02,1.30,1.09,1
18/01/2020,Everton,1.95,1.68,1.58,1
18/01/2020,West Ham,1.68,1.95,1.17,1
18/01/2020,Arsenal,1.23,1.18,1.38,1
18/01/2020,Brighton,1.30,1.02,1.60,1
18/01/2020,Sheffield United,1.18,1.23,1.29,1
18/01/2020,Tottenham,1.77,2.39,0.94,1
18/01/2020,Watford,2.39,1.77,1.84,1
18/01/2020,Southampton,0.79,2.18,0.40,1
18/01/2020,Bournemouth,0.56,1.76,0.42,1
18/01/2020,Chelsea,2.05,0.89,2.23,1
19/01/2020,Liverpool,2.01,1.42,1.76,1
19/01/2020,Burnley,1.51,2.33,0.72,1
19/01/2020,Leicester,2.33,1.51,2.02,1
19/01/2020,Manchester United,1.42,2.01,0.98,1
21/01/2020,Bournemouth,1.92,1.97,1.32,1
21/01/2020,Southampton,1.13,0.67,1.76,1
21/01/2020,Aston Villa,1.07,1.81,0.73,1
21/01/2020,Manchester City,2.87,0.77,2.75,1
21/01/2020,Everton,2.05,0.57,2.47,1
21/01/2020,Chelsea,3.39,0.57,2.90,1
21/01/2020,Arsenal,0.57,3.39,0.06,1
21/01/2020,Newcastle United,0.57,2.05,0.36,1
21/01/2020,Watford,1.81,1.07,2.02,1
21/01/2020,Sheffield United,0.77,2.87,0.16,1
21/01/2020,Brighton,1.97,1.92,1.40,1
21/01/2020,Crystal Palace,0.67,1.13,0.92,1
22/01/2020,Leicester,2.91,1.16,2.62,1
22/01/2020,Burnley,0.72,1.42,0.83,1
22/01/2020,Tottenham,2.22,1.42,2.05,1
22/01/2020,Norwich,1.42,2.22,0.70,1
22/01/2020,Manchester United,1.42,0.72,1.88,1
22/01/2020,West Ham,1.16,2.91,0.24,1
23/01/2020,Liverpool,1.59,1.85,1.15,1
23/01/2020,Wolverhampton Wanderers,1.85,1.59,1.60,1
29/01/2020,Liverpool,2.60,0.88,2.57,1
29/01/2020,West Ham,0.88,2.60,0.29,1
01/02/2020,Liverpool,3.72,0.72,2.90,1
01/02/2020,Everton,2.70,0.92,2.64,1
01/02/2020,Bournemouth,2.72,1.41,2.27,1
01/02/2020,Sheffield United,0.86,0.97,1.25,1
01/02/2020,West Ham,1.31,2.03,0.88,1
01/02/2020,Brighton,2.03,1.31,1.89,1
01/02/2020,Leicester,1.66,0.81,2.03,1
01/02/2020,Chelsea,0.81,1.66,0.71,1
01/02/2020,Norwich,2.40,0.94,2.43,1
01/02/2020,Newcastle United,0.94,2.40,0.41,1
01/02/2020,Manchester United,1.19,1.54,1.10,1
01/02/2020,Wolverhampton Wanderers,1.54,1.19,1.63,1
01/02/2020,Watford,0.92,2.70,0.24,1
01/02/2020,Aston Villa,1.41,2.72,0.56,1
01/02/2020,Crystal Palace,0.97,0.86,1.41,1
01/02/2020,Southampton,0.72,3.72,0.06,1
02/02/2020,Tottenham,0.42,3.25,0.06,1
02/02/2020,Arsenal,1.48,2.25,0.83,1
02/02/2020,Burnley,2.25,1.48,1.95,1
02/02/2020,Manchester City,3.25,0.42,2.91,1
08/02/2020,Everton,2.79,0.87,2.67,1
08/02/2020,Watford,0.28,0.76,0.77,1
08/02/2020,Brighton,0.76,0.28,1.81,1
08/02/2020,Crystal Palace,0.87,2.79,0.22,1
09/02/2020,Sheffield United,2.04,1.07,2.14,1
09/02/2020,Bournemouth,1.07,2.04,0.63,1
14/02/2020,Leicester,0.53,1.14,0.79,1
14/02/2020,Wolverhampton Wanderers,1.14,0.53,1.90,1
15/02/2020,Burnley,0.89,0.69,1.55,1
15/02/2020,Liverpool,2.07,0.38,2.67,1
15/02/2020,Southampton,0.69,0.89,1.11,1
15/02/2020,Norwich,0.38,2.07,0.20,1
16/02/2020,Arsenal,3.02,1.17,2.56,1
16/02/2020,Tottenham,3.86,1.71,2.55,1
16/02/2020,Aston Villa,1.71,3.86,0.34,1
16/02/2020,Newcastle United,1.17,3.02,0.31,1
17/02/2020,Manchester United,0.68,0.94,1.13,1
17/02/2020,Chelsea,0.94,0.68,1.52,1
19/02/2020,Manchester City,2.14,0.09,2.79,1
19/02/2020,West Ham,0.09,2.14,0.12,1
22/02/2020,Burnley,3.10,1.76,2.25,1
22/02/2020,Southampton,3.03,0.47,2.78,1
22/02/2020,Chelsea,1.78,0.27,2.61,1
22/02/2020,Crystal Palace,1.76,0.16,2.62,1
22/02/2020,Manchester City,2.43,0.72,2.57,1
22/02/2020,Brighton,1.06,1.66,0.88,1
22/02/2020,Sheffield United,1.66,1.06,1.84,1
22/02/2020,Tottenham,0.27,1.78,0.24,1
22/02/2020,Leicester,0.72,2.43,0.29,1
22/02/2020,Newcastle United,0.16,1.76,0.22,1
22/02/2020,Aston Villa,0.47,3.03,0.14,1
22/02/2020,Bournemouth,1.76,3.10,0.57,1
23/02/2020,Manchester United,2.50,0.29,2.79,1
23/02/2020,Wolverhampton Wanderers,3.25,0.36,2.95,1
23/02/2020,Arsenal,1.34,2.66,0.46,1
23/02/2020,Everton,2.66,1.34,2.36,1
23/02/2020,Norwich,0.36,3.25,0.03,1
23/02/2020,Watford,0.29,2.50,0.13,1
24/02/2020,Liverpool,2.48,0.64,2.65,1
24/02/2020,West Ham,0.64,2.48,0.24,1
28/02/2020,Norwich,0.59,1.43,0.69,1
28/02/2020,Leicester,1.43,0.59,2.04,1
29/02/2020,Watford,2.71,0.21,2.89,1
29/02/2020,West Ham,2.79,0.87,2.61,1
29/02/2020,Crystal Palace,2.17,1.79,1.66,1
29/02/2020,Bournemouth,1.58,1.98,1.06,1
29/02/2020,Chelsea,1.98,1.58,1.68,1
29/02/2020,Newcastle United,1.12,0.62,1.76,1
29/02/2020,Burnley,0.62,1.12,0.91,1
29/02/2020,Brighton,1.79,2.17,1.11,1
29/02/2020,Southampton,0.87,2.79,0.27,1
29/02/2020,Liverpool,0.21,2.71,0.06,1
01/03/2020,Wolverhampton Wanderers,2.62,1.63,2.14,1
01/03/2020,Everton,2.41,1.13,2.29,1
01/03/2020,Manchester United,1.13,2.41,0.52,1
01/03/2020,Tottenham,1.63,2.62,0.65,1
07/03/2020,Liverpool,1.89,1.30,1.85,1
07/03/2020,Crystal Palace,0.86,0.45,1.74,1
07/03/2020,Arsenal,1.56,1.62,1.32,1
07/03/2020,Newcastle United,3.06,0.35,2.91,1
07/03/2020,Sheffield United,1.17,2.55,0.37,1
07/03/2020,Tottenham,1.14,3.33,0.18,1
07/03/2020,Burnley,3.33,1.14,2.73,1
07/03/2020,Brighton,0.31,0.90,0.72,1
07/03/2020,Wolverhampton Wanderers,0.90,0.31,1.90,1
07/03/2020,Bournemouth,1.30,1.89,0.88,1
07/03/2020,Southampton,0.35,3.06,0.06,1
07/03/2020,Norwich,2.55,1.17,2.47,1
07/03/2020,West Ham,1.62,1.56,1.39,1
07/03/2020,Watford,0.45,0.86,0.89,1
08/03/2020,Chelsea,2.03,0.45,2.55,1
08/03/2020,Manchester United,1.74,0.59,2.43,1
08/03/2020,Manchester City,0.59,1.74,0.35,1
08/03/2020,Everton,0.45,2.03,0.29,1
09/03/2020,Leicester,2.41,0.67,2.60,1
09/03/2020,Aston Villa,0.67,2.41,0.27,1
17/06/2020,Manchester City,2.74,0.50,2.78,1
17/06/2020,Aston Villa,1.01,0.24,2.08,1
17/06/2020,Sheffield United,0.24,1.01,0.58,1
17/06/2020,Arsenal,0.50,2.74,0.14,1
19/06/2020,Southampton,1.87,0.65,2.26,1
19/06/2020,Tottenham,0.53,1.77,0.40,1
19/06/2020,Manchester United,1.77,0.53,2.41,1
19/06/2020,Norwich,0.65,1.87,0.54,1
20/06/2020,Crystal Palace,0.79,0.36,1.78,1
20/06/2020,Wolverhampton Wanderers,1.06,0.44,2.05,1
20/06/2020,Brighton,0.67,0.70,1.32,1
20/06/2020,Leicester,1.05,1.01,1.37,1
20/06/2020,Watford,1.01,1.05,1.30,1
20/06/2020,Arsenal,0.70,0.67,1.29,1
20/06/2020,Bournemouth,0.36,0.79,0.83,1
20/06/2020,West Ham,0.44,1.06,0.63,1
21/06/2020,Newcastle United,2.15,0.57,2.57,1
21/06/2020,Chelsea,1.14,1.57,0.94,1
21/06/2020,Everton,0.62,0.66,1.27,1
21/06/2020,Liverpool,0.66,0.62,1.32,1
21/06/2020,Aston Villa,1.57,1.14,1.78,1
21/06/2020,Sheffield United,0.57,2.15,0.28,1
22/06/2020,Manchester City,2.71,0.03,2.95,1
22/06/2020,Burnley,0.03,2.71,0.03,1
23/06/2020,Tottenham,2.24,0.83,2.42,1
23/06/2020,Leicester,0.51,1.10,0.67,1
23/06/2020,Brighton,1.10,0.51,2.01,1
23/06/2020,West Ham,0.83,2.24,0.41,1
24/06/2020,Liverpool,2.57,0.06,2.90,1
24/06/2020,Manchester United,2.84,0.11,2.92,1
24/06/2020,Everton,0.65,0.38,1.57,1
24/06/2020,Wolverhampton Wanderers,0.72,0.06,1.98,1
24/06/2020,Aston Villa,1.23,0.66,1.87,1
24/06/2020,Newcastle United,0.66,1.23,0.84,1
24/06/2020,Bournemouth,0.06,0.72,0.56,1
24/06/2020,Norwich,0.38,0.65,0.99,1
24/06/2020,Sheffield United,0.11,2.84,0.05,1
24/06/2020,Crystal Palace,0.06,2.57,0.05,1
25/06/2020,Arsenal,2.19,0.74,2.47,1
25/06/2020,Chelsea,4.21,0.69,2.95,1
25/06/2020,Burnley,0.96,0.50,1.80,1
25/06/2020,Manchester City,0.69,4.21,0.03,1
25/06/2020,Watford,0.50,0.96,0.85,1
25/06/2020,Southampton,0.74,2.19,0.37,1
27/06/2020,Wolverhampton Wanderers,0.70,0.40,1.60,1
27/06/2020,Aston Villa,0.40,0.70,0.97,1
28/06/2020,Southampton,1.34,0.37,2.22,1
28/06/2020,Watford,0.37,1.34,0.52,1
29/06/2020,Burnley,0.36,1.07,0.69,1
29/06/2020,Crystal Palace,1.07,0.36,1.98,1
30/06/2020,Manchester United,1.21,0.31,2.18,1
30/06/2020,Brighton,0.31,1.21,0.53,1
01/07/2020,Arsenal,1.76,0.15,2.63,1
01/07/2020,Newcastle United,2.23,1.28,2.08,1
01/07/2020,West Ham,2.10,1.58,1.80,1
01/07/2020,Everton,1.18,1.80,0.85,1
01/07/2020,Chelsea,1.58,2.10,0.94,1
01/07/2020,Leicester,1.80,1.18,1.87,1
01/07/2020,Bournemouth,1.28,2.23,0.70,1
01/07/2020,Norwich,0.15,1.76,0.22,1
02/07/2020,Manchester City,2.65,0.82,2.57,1
02/07/2020,Sheffield United,1.60,1.02,1.93,1
02/07/2020,Tottenham,1.02,1.60,0.77,1
02/07/2020,Liverpool,0.82,2.65,0.30,1
04/07/2020,Manchester United,2.63,1.52,2.14,1
04/07/2020,Leicester,2.21,0.51,2.57,1
04/07/2020,Chelsea,2.79,0.61,2.74,1
04/07/2020,Arsenal,1.28,0.99,1.62,1
04/07/2020,Brighton,0.90,0.55,1.73,1
04/07/2020,Norwich,0.55,0.90,0.92,1
04/07/2020,Wolverhampton Wanderers,0.99,1.28,1.07,1
04/07/2020,Bournemouth,1.52,2.63,0.65,1
04/07/2020,Crystal Palace,0.51,2.21,0.29,1
04/07/2020,Watford,0.61,2.79,0.17,1
05/07/2020,Liverpool,1.08,0.69,1.75,1
05/07/2020,Southampton,0.63,3.40,0.11,1
05/07/2020,West Ham,2.03,1.49,1.79,1
05/07/2020,Newcastle United,1.49,2.03,0.95,1
05/07/2020,Burnley,1.32,1.63,1.12,1
05/07/2020,Sheffield United,1.63,1.32,1.60,1
05/07/2020,Manchester City,3.40,0.63,2.83,1
05/07/2020,Aston Villa,0.69,1.08,0.92,1
06/07/2020,Tottenham,0.51,0.40,1.37,1
06/07/2020,Everton,0.40,0.51,1.14,1
07/07/2020,Chelsea,2.66,1.29,2.32,1
07/07/2020,Watford,0.73,1.13,0.92,1
07/07/2020,Leicester,1.00,1.29,1.08,1
07/07/2020,Arsenal,1.29,1.00,1.61,1
07/07/2020,Crystal Palace,1.29,2.66,0.49,1
07/07/2020,Norwich,1.13,0.73,1.76,1
08/07/2020,Manchester City,3.29,0.22,2.91,1
08/07/2020,Liverpool,2.62,2.36,1.51,1
08/07/2020,Burnley,1.05,2.00,0.71,1
08/07/2020,Sheffield United,0.47,0.33,1.41,1
08/07/2020,West Ham,2.00,1.05,2.07,1
08/07/2020,Wolverhampton Wanderers,0.33,0.47,1.08,1
08/07/2020,Brighton,2.36,2.62,1.27,1
08/07/2020,Newcastle United,0.22,3.29,0.05,1
09/07/2020,Manchester United,2.87,0.60,2.77,1
09/07/2020,Everton,0.67,2.30,0.27,1
09/07/2020,Southampton,2.30,0.67,2.60,1
09/07/2020,Bournemouth,0.96,0.48,1.82,1
09/07/2020,Tottenham,0.48,0.96,0.83,1
09/07/2020,Aston Villa,0.60,2.87,0.15,1
11/07/2020,Manchester City,5.52,0.15,3.00,1
11/07/2020,West Ham,3.81,0.61,2.92,1
11/07/2020,Sheffield United,2.01,1.18,2.04,1
11/07/2020,Watford,3.13,1.49,2.50,1
11/07/2020,Liverpool,2.18,0.45,2.56,1
11/07/2020,Burnley,0.45,2.18,0.29,1
11/07/2020,Newcastle United,1.49,3.13,0.35,1
11/07/2020,Chelsea,1.18,2.01,0.73,1
11/07/2020,Norwich,0.61,3.81,0.05,1
11/07/2020,Brighton,0.15,5.52,0.00,1
12/07/2020,Bournemouth,2.54,1.66,2.08,1
12/07/2020,Wolverhampton Wanderers,2.87,0.29,2.89,1
12/07/2020,Aston Villa,1.70,0.97,1.95,1
12/07/2020,Tottenham,1.82,0.69,2.26,1
12/07/2020,Arsenal,0.69,1.82,0.53,1
12/07/2020,Crystal Palace,0.97,1.70,0.80,1
12/07/2020,Leicester,1.66,2.54,0.70,1
12/07/2020,Everton,0.29,2.87,0.07,1
13/07/2020,Southampton,1.81,1.50,1.60,1
13/07/2020,Manchester United,1.50,1.81,1.09,1
14/07/2020,Chelsea,3.05,0.06,2.94,1
14/07/2020,Norwich,0.06,3.05,0.03,1
15/07/2020,Tottenham,1.75,1.06,2.01,1
15/07/2020,Arsenal,1.32,2.22,0.79,1
15/07/2020,Manchester City,0.83,1.67,0.71,1
15/07/2020,Burnley,1.53,1.29,1.60,1
15/07/2020,Wolverhampton Wanderers,1.29,1.53,1.10,1
15/07/2020,Bournemouth,1.67,0.83,2.05,1
15/07/2020,Liverpool,2.22,1.32,1.99,1
15/07/2020,Newcastle United,1.06,1.75,0.73,1
16/07/2020,Leicester,3.06,0.66,2.78,1
16/07/2020,Manchester United,1.90,0.57,2.36,1
16/07/2020,Aston Villa,1.52,0.94,1.85,1
16/07/2020,Everton,0.94,1.52,0.87,1
16/07/2020,Southampton,2.34,0.67,2.51,1
16/07/2020,Brighton,0.67,2.34,0.34,1
16/07/2020,Crystal Palace,0.57,1.90,0.45,1
16/07/2020,Sheffield United,0.66,3.06,0.15,1
17/07/2020,West Ham,0.83,1.03,1.13,1
17/07/2020,Watford,1.03,0.83,1.53,1
18/07/2020,Burnley,1.82,0.58,2.30,1
18/07/2020,Norwich,0.58,1.82,0.49,1
19/07/2020,Tottenham,0.77,1.20,0.99,1
19/07/2020,Southampton,2.25,0.58,2.58,1
19/07/2020,Bournemouth,0.58,2.25,0.29,1
19/07/2020,Leicester,1.20,0.77,1.70,1
20/07/2020,Wolverhampton Wanderers,1.49,0.44,2.36,1
20/07/2020,Everton,0.62,0.47,1.52,1
20/07/2020,Newcastle United,0.93,0.86,1.39,1
20/07/2020,Brighton,0.86,0.93,1.27,1
20/07/2020,Sheffield United,0.47,0.62,1.06,1
20/07/2020,Crystal Palace,0.44,1.49,0.42,1
21/07/2020,Manchester City,3.74,0.13,2.99,1
21/07/2020,Aston Villa,0.57,0.74,1.14,1
21/07/2020,Arsenal,0.74,0.57,1.47,1
21/07/2020,Watford,0.13,3.74,0.01,1
22/07/2020,Liverpool,1.45,2.38,0.67,1
22/07/2020,West Ham,1.29,0.98,1.63,1
22/07/2020,Manchester United,0.98,1.29,1.04,1
22/07/2020,Chelsea,2.38,1.45,2.11,1
26/07/2020,Manchester City,3.57,0.79,2.79,1
26/07/2020,Bournemouth,1.46,1.75,1.10,1
26/07/2020,Southampton,1.64,1.41,1.52,1
26/07/2020,Liverpool,0.57,0.34,1.46,1
26/07/2020,Chelsea,1.16,0.16,2.27,1
26/07/2020,Manchester United,1.41,0.75,1.98,1
26/07/2020,Arsenal,1.95,3.92,0.35,1
26/07/2020,Brighton,1.37,1.44,1.29,1
26/07/2020,Aston Villa,0.98,0.78,1.49,1
26/07/2020,Crystal Palace,0.99,0.31,2.05,1
26/07/2020,West Ham,0.78,0.98,1.16,1
26/07/2020,Tottenham,0.31,0.99,0.62,1
26/07/2020,Watford,3.92,1.95,2.53,1
26/07/2020,Burnley,1.44,1.37,1.43,1
26/07/2020,Everton,1.75,1.46,1.59,1
26/07/2020,Newcastle United,0.34,0.57,1.07,1
26/07/2020,Sheffield United,1.41,1.64,1.18,1
26/07/2020,Leicester,0.75,1.41,0.74,1
26/07/2020,Wolverhampton Wanderers,0.16,1.16,0.43,1
26/07/2020,Norwich,0.79,3.57,0.14,1
